                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 2.0637,                 2.5478,                 2.6331,                 0.7712,                0.66164,                0.75355,                 0.5582,                 1.9925,                 1.9642,                 2.5552,               0.004159,               0.004159,               0.004159
                    120,                 2.0522,                 2.5278,                 2.6273,                0.77124,                0.66065,                0.75377,                0.55905,                 1.9904,                 1.9613,                 2.5531,              0.0041095,              0.0041095,              0.0041095
                    121,                  2.063,                 2.5492,                 2.6418,                0.77208,                0.66199,                 0.7544,                0.55963,                 1.9892,                 1.9578,                 2.5522,                0.00406,                0.00406,                0.00406
                    122,                 2.0531,                 2.5274,                 2.6311,                0.77258,                0.66202,                0.75512,                0.56012,                 1.9885,                 1.9545,                 2.5507,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.0499,                 2.5385,                 2.6367,                0.77009,                0.66276,                0.75525,                0.56036,                 1.9871,                 1.9514,                 2.5493,               0.003961,               0.003961,               0.003961
                    124,                 2.0462,                 2.5122,                  2.622,                0.77231,                 0.6617,                0.75582,                0.56106,                 1.9863,                 1.9475,                 2.5488,              0.0039115,              0.0039115,              0.0039115
                    125,                 2.0413,                 2.5058,                 2.6197,                0.77037,                0.66619,                0.75706,                0.56227,                 1.9855,                 1.9434,                 2.5479,               0.003862,               0.003862,               0.003862
                    126,                 2.0482,                 2.5149,                 2.6229,                0.76644,                0.66822,                0.75723,                0.56244,                 1.9844,                 1.9413,                 2.5466,              0.0038125,              0.0038125,              0.0038125
                    127,                 2.0412,                 2.4826,                 2.6098,                0.76561,                0.66931,                0.75759,                0.56279,                  1.984,                  1.938,                 2.5463,               0.003763,               0.003763,               0.003763
                    128,                 2.0334,                 2.4649,                 2.6089,                0.76406,                 0.6714,                0.75831,                0.56334,                 1.9824,                 1.9362,                 2.5448,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.0427,                 2.5173,                 2.6197,                0.76809,                0.67084,                0.75915,                0.56468,                 1.9807,                 1.9325,                 2.5431,               0.003664,               0.003664,               0.003664
                    130,                 2.0454,                 2.4854,                 2.6119,                0.77156,                0.66961,                0.75956,                0.56515,                   1.98,                 1.9294,                 2.5417,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.0267,                 2.4642,                 2.6103,                0.77213,                0.66873,                0.75955,                0.56515,                 1.9795,                 1.9264,                  2.541,               0.003565,               0.003565,               0.003565
                    132,                 2.0249,                 2.4647,                  2.616,                0.77169,                0.67184,                0.76011,                 0.5659,                 1.9783,                 1.9238,                 2.5396,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.0194,                 2.4576,                 2.6006,                0.77122,                0.67165,                0.76033,                0.56634,                 1.9777,                 1.9218,                 2.5389,               0.003466,               0.003466,               0.003466
                    134,                 2.0182,                  2.444,                 2.6032,                0.77194,                0.67139,                0.76076,                0.56698,                 1.9773,                  1.918,                 2.5383,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.0062,                 2.4283,                 2.5948,                0.77593,                0.66842,                0.76152,                0.56759,                 1.9756,                 1.9164,                 2.5364,               0.003367,               0.003367,               0.003367
                    136,                 2.0034,                 2.4251,                 2.5921,                0.77114,                0.67368,                 0.7623,                0.56825,                 1.9749,                 1.9139,                 2.5355,              0.0033175,              0.0033175,              0.0033175
                    137,                  2.013,                 2.4197,                  2.593,                0.77096,                0.67376,                0.76257,                0.56843,                  1.974,                 1.9134,                  2.535,               0.003268,               0.003268,               0.003268
                    138,                 1.9979,                 2.4088,                 2.5947,                0.77102,                0.67553,                0.76351,                0.56927,                 1.9725,                 1.9115,                 2.5335,              0.0032185,              0.0032185,              0.0032185
                    139,                 2.0006,                 2.4128,                 2.5862,                0.77357,                0.67728,                0.76418,                0.57011,                 1.9717,                 1.9101,                 2.5322,               0.003169,               0.003169,               0.003169
                    140,                 1.9921,                 2.3914,                 2.5833,                0.77445,                0.67871,                0.76512,                0.57084,                 1.9719,                 1.9052,                 2.5319,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.9855,                 2.3936,                  2.583,                0.77035,                0.68139,                0.76549,                0.57158,                 1.9708,                 1.9037,                 2.5307,                0.00307,                0.00307,                0.00307
                    142,                 1.9968,                 2.3998,                 2.5877,                0.77074,                0.68192,                0.76652,                0.57233,                 1.9701,                 1.9019,                 2.5295,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.9826,                 2.3874,                 2.5757,                 0.7714,                0.68223,                0.76706,                0.57276,                 1.9689,                 1.9007,                 2.5281,               0.002971,               0.002971,               0.002971
                    144,                 1.9979,                 2.3669,                 2.5819,                0.77074,                0.68245,                0.76712,                0.57309,                 1.9686,                 1.8986,                 2.5275,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.9846,                 2.3587,                 2.5718,                0.77128,                0.68334,                0.76776,                0.57412,                  1.968,                  1.896,                 2.5263,               0.002872,               0.002872,               0.002872
                    146,                 1.9873,                 2.3553,                 2.5708,                0.77533,                0.68074,                0.76775,                 0.5743,                 1.9674,                 1.8939,                 2.5252,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.9758,                  2.356,                  2.569,                0.77413,                0.68098,                0.76818,                0.57448,                 1.9667,                  1.892,                 2.5245,               0.002773,               0.002773,               0.002773
                    148,                 1.9761,                 2.3462,                 2.5662,                0.77375,                0.68178,                0.76862,                0.57504,                 1.9663,                 1.8897,                 2.5239,              0.0027235,              0.0027235,              0.0027235
