                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                0.84415,                0.89319,                 1.1999,                 0.7886,                0.72962,                0.79839,                 0.6053,                0.91905,                0.82224,                 1.2191,              0.0041095,              0.0041095,              0.0041095
                    121,                0.84137,                0.89039,                 1.1992,                0.79084,                  0.728,                 0.7988,                0.60574,                0.91858,                0.82109,                 1.2187,                0.00406,                0.00406,                0.00406
                    122,                0.83995,                0.88846,                    1.2,                0.78945,                0.72754,                0.79892,                0.60623,                0.91829,                0.81963,                 1.2183,              0.0040105,              0.0040105,              0.0040105
                    123,                0.84091,                 0.8907,                 1.2007,                0.78867,                0.73003,                0.79942,                0.60687,                0.91798,                0.81839,                  1.218,               0.003961,               0.003961,               0.003961
                    124,                0.83243,                0.87575,                 1.1914,                0.78855,                0.73141,                0.79971,                0.60705,                0.91759,                0.81691,                 1.2175,              0.0039115,              0.0039115,              0.0039115
                    125,                0.83272,                0.87795,                 1.1917,                0.79039,                0.73093,                0.80027,                0.60735,                0.91733,                0.81555,                 1.2171,               0.003862,               0.003862,               0.003862
                    126,                0.83476,                 0.8768,                  1.194,                0.79106,                0.73072,                 0.8006,                0.60804,                0.91696,                0.81426,                 1.2166,              0.0038125,              0.0038125,              0.0038125
                    127,                0.83352,                0.86439,                 1.1891,                0.79156,                0.73077,                0.80092,                0.60815,                0.91657,                0.81322,                 1.2161,               0.003763,               0.003763,               0.003763
                    128,                0.82807,                0.85935,                 1.1872,                0.79474,                0.72716,                0.80135,                0.60844,                 0.9164,                0.81223,                 1.2158,              0.0037135,              0.0037135,              0.0037135
                    129,                 0.8302,                0.86983,                 1.1902,                0.79651,                0.72613,                0.80128,                0.60877,                0.91601,                0.81127,                 1.2154,               0.003664,               0.003664,               0.003664
                    130,                0.82415,                0.86059,                 1.1824,                 0.7946,                0.72899,                0.80167,                0.60923,                0.91555,                0.81024,                 1.2149,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.8228,                0.85011,                 1.1811,                0.79721,                0.72802,                 0.8019,                0.60949,                0.91517,                0.80889,                 1.2145,               0.003565,               0.003565,               0.003565
                    132,                0.82148,                 0.8487,                 1.1827,                0.79765,                0.72833,                0.80178,                0.60982,                0.91494,                0.80833,                 1.2143,              0.0035155,              0.0035155,              0.0035155
                    133,                0.81826,                0.84527,                 1.1765,                0.79832,                0.72944,                0.80213,                0.61031,                0.91447,                0.80745,                 1.2138,               0.003466,               0.003466,               0.003466
