                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 2.0978,                 2.6161,                 2.6892,                0.75724,                0.64966,                0.73752,                0.53426,                 2.0783,                 2.0344,                 2.6465,               0.004258,               0.004258,               0.004258
                    118,                 2.1084,                 2.6304,                 2.6886,                0.75355,                0.65342,                0.73836,                0.53507,                 2.0779,                 2.0312,                 2.6457,              0.0042085,              0.0042085,              0.0042085
                    119,                 2.1076,                 2.6079,                  2.689,                0.75433,                0.65288,                0.73904,                0.53535,                 2.0761,                 2.0293,                 2.6434,               0.004159,               0.004159,               0.004159
                    120,                 2.0909,                 2.5877,                 2.6868,                0.75573,                0.65333,                0.74025,                0.53614,                 2.0755,                 2.0251,                 2.6424,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.0996,                 2.6084,                 2.6928,                0.75853,                 0.6526,                0.74044,                0.53662,                 2.0747,                 2.0233,                 2.6413,                0.00406,                0.00406,                0.00406
                    122,                 2.0912,                 2.5889,                 2.6862,                0.75946,                0.65255,                0.74075,                0.53713,                 2.0746,                 2.0195,                 2.6401,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.0898,                 2.6086,                 2.6908,                0.75745,                0.65539,                0.74143,                0.53794,                  2.074,                 2.0158,                 2.6392,               0.003961,               0.003961,               0.003961
                    124,                 2.0814,                 2.5776,                 2.6726,                0.75878,                0.65511,                0.74193,                0.53864,                 2.0724,                 2.0141,                 2.6376,              0.0039115,              0.0039115,              0.0039115
                    125,                 2.0726,                 2.5531,                 2.6711,                0.75751,                0.65663,                0.74219,                0.53908,                 2.0714,                 2.0113,                 2.6363,               0.003862,               0.003862,               0.003862
                    126,                 2.0787,                 2.5676,                 2.6757,                 0.7567,                0.65909,                0.74275,                0.53941,                 2.0698,                 2.0099,                  2.635,              0.0038125,              0.0038125,              0.0038125
                    127,                 2.0774,                 2.5435,                 2.6676,                0.75395,                0.66032,                0.74329,                0.54012,                 2.0685,                 2.0063,                  2.633,               0.003763,               0.003763,               0.003763
                    128,                 2.0708,                 2.5091,                 2.6616,                0.75738,                0.65929,                0.74398,                 0.5406,                 2.0684,                 2.0024,                 2.6323,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.0764,                 2.5558,                 2.6732,                 0.7573,                0.65977,                0.74424,                0.54088,                 2.0666,                 2.0009,                 2.6306,               0.003664,               0.003664,               0.003664
                    130,                 2.0736,                  2.551,                 2.6636,                0.75891,                 0.6603,                0.74536,                0.54196,                 2.0652,                 1.9982,                 2.6289,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.0621,                 2.5146,                 2.6562,                0.75755,                0.65988,                0.74577,                0.54258,                 2.0642,                  1.997,                 2.6276,               0.003565,               0.003565,               0.003565
                    132,                 2.0588,                 2.5159,                 2.6547,                0.75828,                0.66132,                0.74597,                0.54298,                 2.0632,                 1.9956,                 2.6269,              0.0035155,              0.0035155,              0.0035155
                    133,                 2.0598,                 2.5114,                 2.6426,                0.75995,                 0.6608,                0.74664,                0.54352,                 2.0615,                 1.9946,                  2.625,               0.003466,               0.003466,               0.003466
                    134,                 2.0607,                 2.4857,                 2.6436,                0.76268,                0.65902,                0.74689,                0.54357,                 2.0611,                 1.9928,                 2.6237,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.0478,                 2.4745,                 2.6428,                0.76808,                0.65852,                0.74745,                0.54408,                 2.0604,                 1.9901,                 2.6227,               0.003367,               0.003367,               0.003367
                    136,                 2.0501,                 2.4686,                 2.6385,                0.76943,                0.65795,                0.74832,                0.54536,                  2.058,                 1.9899,                   2.62,              0.0033175,              0.0033175,              0.0033175
                    137,                 2.0495,                 2.4673,                 2.6301,                0.76499,                0.66178,                0.74909,                 0.5461,                 2.0574,                 1.9871,                  2.618,               0.003268,               0.003268,               0.003268
                    138,                 2.0389,                 2.4568,                  2.642,                0.76574,                0.66231,                0.74921,                0.54661,                 2.0567,                 1.9844,                 2.6172,              0.0032185,              0.0032185,              0.0032185
                    139,                 2.0427,                 2.4715,                 2.6372,                0.76459,                0.66263,                0.74979,                0.54721,                 2.0563,                 1.9818,                 2.6164,               0.003169,               0.003169,               0.003169
                    140,                 2.0356,                 2.4325,                 2.6307,                0.76443,                0.66403,                0.75045,                0.54782,                  2.055,                 1.9797,                 2.6147,              0.0031195,              0.0031195,              0.0031195
